text,clean_text,actual_sentiment,predicted_sentiment,error_type,confidence,negative_probability,positive_probability,text_length,word_count
"Now i've got 3 new frens-frm Germany,Mexico n France  havin dinner 2gather 2nite.","Now i've got 3 new frens-frm Germany,Mexico n France havin dinner 2gather 2nite.",1,0,false_negative,0.5067132464976032,0.5067132464976032,0.4932867535023968,80,13
"@michaelsheen Michael you're doing the Pinter thing tomorrow yeah? I couldnt go  but wrote to you there, hope that's ok &amp; you get it!","<USER> Michael you're doing the Pinter thing tomorrow yeah? I couldnt go but wrote to you there, hope that's ok & you get it!",0,1,false_positive,0.7827887695947854,0.21721123040521462,0.7827887695947854,125,24
@CubanaLAF yea... I live in ny and work in Dallas. Go figure. ,<USER> yea... I live in ny and work in Dallas. Go figure.,1,0,false_negative,0.6555452845063936,0.6555452845063936,0.3444547154936064,57,12
@lisle lol I just bought this baby at the end of 2007 ,<USER> lol I just bought this baby at the end of 2007,0,1,false_positive,0.8238087945733609,0.17619120542663913,0.8238087945733609,53,12
lol I forget to tell you guys I not have school until this Saturday lol ,lol I forget to tell you guys I not have school until this Saturday lol,1,0,false_negative,0.6372570238061275,0.6372570238061275,0.3627429761938725,71,15
@grupozis  Clean Me!,<USER> Clean Me!,0,1,false_positive,0.6260731030159078,0.3739268969840922,0.6260731030159078,16,3
@nikkix0 i know...  are you doing table of contents,<USER> i know... are you doing table of contents,0,1,false_positive,0.5899901446596569,0.41000985534034307,0.5899901446596569,48,9
@FIORELLA hey! are you ever on here? ,<USER> hey! are you ever on here?,0,1,false_positive,0.8166536628162707,0.18334633718372928,0.8166536628162707,33,7
 finally someone talked i was getting scared that a showed everyone up with me hopping cause id be like im so good &amp; u'd be like yea woah,finally someone talked i was getting scared that a showed everyone up with me hopping cause id be like im so good & u'd be like yea woah,1,0,false_negative,0.7680379065911961,0.7680379065911961,0.23196209340880394,136,28
"@Yessiiw have done, amillion timess and still not working, lol ","<USER> have done, amillion timess and still not working, lol",1,0,false_negative,0.695493316985287,0.695493316985287,0.3045066830147129,60,10
@idkDiVAS thankss ,<USER> thankss,0,1,false_positive,0.9867389139251835,0.013261086074816464,0.9867389139251835,14,2
im awake..n it's already tues..less than 24hrs before love is off to his hm..?? sobsob... ,im awake..n it's already tues..less than 24hrs before love is off to his hm..?? sobsob...,0,1,false_positive,0.6061937139545938,0.39380628604540624,0.6061937139545938,89,15
This seemed like a good idea when I first came across it - but the more I think about the less impressed I am  http://tinyurl.com/pbg866,This seemed like a good idea when I first came across it - but the more I think about the less impressed I am <URL>,0,1,false_positive,0.7238365052749908,0.27616349472500923,0.7238365052749908,115,25
@watsoncomedian no it didn't go badly! you were great ,<USER> no it didn't go badly! you were great,1,0,false_negative,0.8218186579188939,0.8218186579188939,0.17818134208110611,44,9
 dont go i got luv for my 100th follower lol @rashagirl28,dont go i got luv for my 100th follower lol <USER>,0,1,false_positive,0.8417727416797987,0.15822725832020135,0.8417727416797987,50,11
"@saamanthajaanee O: i can't remember. no, i think i said i dont think she's that amazing. she's alright ","<USER> O: i can't remember. no, i think i said i dont think she's that amazing. she's alright",1,0,false_negative,0.8520748987379343,0.8520748987379343,0.14792510126206565,93,18
@mookyninja that is ace!! nah i dont think we have that  would be cool though!,<USER> that is ace!! nah i dont think we have that would be cool though!,0,1,false_positive,0.5053926800324684,0.4946073199675316,0.5053926800324684,72,15
@loveisonitsway i want him to win now ,<USER> i want him to win now,1,0,false_negative,0.7110379094924562,0.7110379094924562,0.2889620905075439,28,7
Just stopped at fedex and picked up new phone. Shame it isn't charged... Txt'ing would be easier on it. ,Just stopped at fedex and picked up new phone. Shame it isn't charged... Txt'ing would be easier on it.,1,0,false_negative,0.855675341140941,0.855675341140941,0.14432465885905893,103,19
@philkirby should prove popular--more popular than the non-fict. display was  Too bad--there was good stuff there,<USER> should prove popular--more popular than the non-fict. display was Too bad--there was good stuff there,0,1,false_positive,0.7531843709081575,0.24681562909184251,0.7531843709081575,108,16
Cant wait for to morrow  im gona have to pack . Were staying the night xD,Cant wait for to morrow im gona have to pack . Were staying the night xD,1,0,false_negative,0.6391783828485564,0.6391783828485564,0.3608216171514436,72,16
"If everybody felt the same thinking about their spouse as I do thinking about my wife, the world would be obnoxiously giddy. ","If everybody felt the same thinking about their spouse as I do thinking about my wife, the world would be obnoxiously giddy.",1,0,false_negative,0.5727616124657954,0.5727616124657954,0.4272383875342046,124,22
"@Karthik Nop, they can't handle it. Typical American born confused desi s  they r 4 &amp; 2.  oh what is it rule or they just cant handle it?","<USER> Nop, they can't handle it. Typical American born confused desi s they r 4 & 2. oh what is it rule or they just cant handle it?",1,0,false_negative,0.7141889116754077,0.7141889116754077,0.2858110883245924,133,28
@jenkinyat @fooie why does everyone only remember M&amp;M taglines? @davidburi u started it again   ,<USER> <USER> why does everyone only remember M&M taglines? <USER> u started it again,0,1,false_positive,0.6407912283146265,0.35920877168537346,0.6407912283146265,85,14
i wish it was june 12th already ,i wish it was june 12th already,1,0,false_negative,0.9512922235005669,0.9512922235005669,0.048707776499433135,31,7
just woke up wit a mean ole headache. Help me Lawdie. anyways good morning folks. God Bless ,just woke up wit a mean ole headache. Help me Lawdie. anyways good morning folks. God Bless,1,0,false_negative,0.6408713786292175,0.6408713786292175,0.35912862137078244,91,17
"@Billy3G ewww, that always sucks. :? why didnt you text me jerk? im sure i couuld've been of some help.  haha.","<USER> ewww, that always sucks. :? why didnt you text me jerk? im sure i couuld've been of some help. haha.",1,0,false_negative,0.9637048335559736,0.9637048335559736,0.03629516644402638,107,21
Salad (pre-diet day 'zero')    don't mind me! just gonna be a vegetarian grumpy puss for the next couple days ,Salad (pre-diet day 'zero') don't mind me! just gonna be a vegetarian grumpy puss for the next couple days,0,1,false_positive,0.5344409821344109,0.46555901786558906,0.5344409821344109,106,19
@mario_nyc lol over-protective big brother_nyc much? ,<USER> lol over-protective big brother_nyc much?,0,1,false_positive,0.8379942803870399,0.16200571961296006,0.8379942803870399,48,6
@barneybaby girl @noitisop is so right.  DOWNLOAD SKYPE NOW. no pressure tho. ,<USER> girl <USER> is so right. DOWNLOAD SKYPE NOW. no pressure tho.,1,0,false_negative,0.6668821957908084,0.6668821957908084,0.33311780420919157,68,12
"@jaswindervirdee You're welcome  aah thanks!!! Oooh i'm afraid I ate the last bit yesterday afternoon with some ice cream, sorry! ","<USER> You're welcome aah thanks!!! Oooh i'm afraid I ate the last bit yesterday afternoon with some ice cream, sorry!",0,1,false_positive,0.701688652128378,0.29831134787162195,0.701688652128378,118,20
#wordcamp @Krystyl lost her iphone!   DM me if u found it! (maybe lost in the ladies room upstairs...),wordcamp <USER> lost her iphone! DM me if u found it! (maybe lost in the ladies room upstairs...),0,1,false_positive,0.540462420623467,0.45953757937653295,0.540462420623467,97,18
@lisam75 thats probably just about the 1.5 cupcakes I ate in the maket ,<USER> thats probably just about the 1.5 cupcakes I ate in the maket,1,0,false_negative,0.6393603896188041,0.6393603896188041,0.36063961038119585,68,13
@PinksTwitFans Lucky but my mum gave money for somee  Yummy,<USER> Lucky but my mum gave money for somee Yummy,1,0,false_negative,0.6779498506012521,0.6779498506012521,0.3220501493987479,50,10
"@lettyma927 I'm a weak killer, I just kill bugs n roaches.. I couldn't event hurt an animal much less as catch a fly.. ","<USER> I'm a weak killer, I just kill bugs n roaches.. I couldn't event hurt an animal much less as catch a fly..",1,0,false_negative,0.8826728206312514,0.8826728206312514,0.11732717936874855,113,23
@UnseeingEyes i agree twitter is FAB ...hope something doesn't change that; now my fb ppl are reaching out 2 ...hardly fo 2 ms! ,<USER> i agree twitter is FAB ...hope something doesn't change that; now my fb ppl are reaching out 2 ...hardly fo 2 ms!,0,1,false_positive,0.6084179188464084,0.3915820811535916,0.6084179188464084,120,23
french. ,french.,0,1,false_positive,0.5906355883772753,0.40936441162272474,0.5906355883772753,7,1
@SillyPhylly Well...crap. Eh..I don't need my voice. but i definitely need my finge....umm...hands. ,<USER> Well...crap. Eh..I don't need my voice. but i definitely need my finge....umm...hands.,1,0,false_negative,0.5239292291168377,0.5239292291168377,0.4760707708831623,93,13
"take that as a no then  stupid twitter, so boring!","take that as a no then stupid twitter, so boring!",1,0,false_negative,0.9236898506071125,0.9236898506071125,0.07631014939288747,49,10
@paperboyfabe 88 to 88 .6seconds left  Magic ball :lol I know I'm late,<USER> 88 to 88 .6seconds left Magic ball :lol I know I'm late,1,0,false_negative,0.8120784581133502,0.8120784581133502,0.18792154188664975,62,13
@N_Scissorhands ..but..but.. you're supposed to know all things idol.  ... haha just kidding! i thought you might have heard something. :p,<USER> ..but..but.. you're supposed to know all things idol. ... haha just kidding! i thought you might have heard something. :p,0,1,false_positive,0.6888590269576708,0.31114097304232924,0.6888590269576708,128,21
@joeymcintyre I was reading books 2day with my 10 month old god-daughter...there is no feeling like it.  Loved the vlog ,<USER> I was reading books 2day with my 10 month old god-daughter...there is no feeling like it. Loved the vlog,1,0,false_negative,0.5427156971068225,0.5427156971068225,0.4572843028931775,111,20
@RetroLarry Just got on so don't know if you played already or not but anything by Pet Shop Boys if you haven't ,<USER> Just got on so don't know if you played already or not but anything by Pet Shop Boys if you haven't,1,0,false_negative,0.7029787405958838,0.7029787405958838,0.2970212594041162,106,22
@claymotley:: i almost puked this morning but that was cuz i'm not a morning person. ,<USER>:: i almost puked this morning but that was cuz i'm not a morning person.,1,0,false_negative,0.7319404276339116,0.7319404276339116,0.26805957236608835,79,15
@IluvaVanquish good . I am glad she came out. Why would people bug her ,<USER> good . I am glad she came out. Why would people bug her,0,1,false_positive,0.7559421683670836,0.2440578316329164,0.7559421683670836,62,14
"@SweetIsa it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness ","<USER> it was a crazy time, nothing to be ashamed of that you were timid. you were osocute in your bashfulness",1,0,false_negative,0.6073578683312124,0.6073578683312124,0.39264213166878753,110,21
@terri5me2000 so we will go this weekend to trade my truck in for a more gas friendly car &amp; we will share 1 car until... Whenever ,<USER> so we will go this weekend to trade my truck in for a more gas friendly car & we will share 1 car until... Whenever,0,1,false_positive,0.5515444379443125,0.4484555620556875,0.5515444379443125,122,26
@kitkieser was just getting ready for bed. ,<USER> was just getting ready for bed.,0,1,false_positive,0.5636756744337734,0.4363243255662266,0.5636756744337734,38,7
"@cuelight thanks, but nope, not my birthday, mines at the end of July.  I was wishing it to friends on FB ","<USER> thanks, but nope, not my birthday, mines at the end of July. I was wishing it to friends on FB",1,0,false_negative,0.8297702778648149,0.8297702778648149,0.17022972213518503,101,21
@firestarter_916 I would have loved Melissa on that show. I'm not a Jillian fan --she's not interesting to me. No throwing of sticks now! ,<USER> I would have loved Melissa on that show. I'm not a Jillian fan --she's not interesting to me. No throwing of sticks now!,1,0,false_negative,0.8356486773826317,0.8356486773826317,0.1643513226173683,127,24
So bored with Physics revision :Z But looking forward to the cinema with the fellow Cackling Witches later  So happy Sambo got Twitter! ,So bored with Physics revision :Z But looking forward to the cinema with the fellow Cackling Witches later So happy Sambo got Twitter!,1,0,false_negative,0.5559772950481819,0.5559772950481819,0.44402270495181806,134,23
@MizFitOnline i grow sad as it nears 7am because i have to wake up and go work ,<USER> i grow sad as it nears 7am because i have to wake up and go work,1,0,false_negative,0.9796524129764133,0.9796524129764133,0.020347587023586727,71,17
diversity def deserved it! gutted bout stavros flatley ,diversity def deserved it! gutted bout stavros flatley,0,1,false_positive,0.570213753101181,0.42978624689881895,0.570213753101181,54,8
"@Hawlaii you wont fail, you have too much win to be fail ","<USER> you wont fail, you have too much win to be fail",1,0,false_negative,0.9600715739983916,0.9600715739983916,0.039928426001608404,54,12
@DanellD ohhh lmao yeah I have a sick obesession with him ,<USER> ohhh lmao yeah I have a sick obesession with him,1,0,false_negative,0.7502842330815109,0.7502842330815109,0.249715766918489,55,11
"@SuzanneReed aw,i'm sorry i took forever tonight.massaged my mom's feet after getting dressed.sowwy,i guess we'll do music night tomorrow ","<USER> aw,i'm sorry i took forever tonight.massaged my mom's feet after getting dressed.sowwy,i guess we'll do music night tomorrow",1,0,false_negative,0.904457885682793,0.904457885682793,0.09554211431720702,131,19
@nagham Are you back to DxB? How was Bahrain? ,<USER> Are you back to DxB? How was Bahrain?,1,0,false_negative,0.6136975057730393,0.6136975057730393,0.3863024942269607,44,9
"@AndrewRimmer Dude, you see that link to spicIE? Why the hell has it not been made more public!? There are templates and everything! ","<USER> Dude, you see that link to spicIE? Why the hell has it not been made more public!? There are templates and everything!",1,0,false_negative,0.6552523103541692,0.6552523103541692,0.34474768964583075,125,23
"@FaithfulChosen Only for your own good I promise  I hate cleaning bathrooms, it's the worst. Especially my daughter's bath-blocking hair.","<USER> Only for your own good I promise I hate cleaning bathrooms, it's the worst. Especially my daughter's bath-blocking hair.",1,0,false_negative,0.7487617343235017,0.7487617343235017,0.2512382656764983,127,20
People!! I LOVE Roger Federer hahah seriously!! But I don't know nothing about tennis ,People!! I LOVE Roger Federer hahah seriously!! But I don't know nothing about tennis,1,0,false_negative,0.810992729136674,0.810992729136674,0.18900727086332605,85,14
"@forthejokes yes, you should have. now a perfectly good Big Mac will go to waste. the poor guy never got a chance to meet my intestines ","<USER> yes, you should have. now a perfectly good Big Mac will go to waste. the poor guy never got a chance to meet my intestines",1,0,false_negative,0.7961609506955967,0.7961609506955967,0.20383904930440336,129,26
@laura_thompson I hate your stupid audits. ,<USER> I hate your stupid audits.,1,0,false_negative,0.9639143247571224,0.9639143247571224,0.03608567524287767,33,6
"@praguematic How are you doing, love? I feel so behind on what's going on in your life! ","<USER> How are you doing, love? I feel so behind on what's going on in your life!",0,1,false_positive,0.7615732323994496,0.23842676760055037,0.7615732323994496,81,17
@TheOlsens Its 3:30 Pm Over Here.... In The UK ,<USER> Its 3:30 Pm Over Here.... In The UK,1,0,false_negative,0.5918664545109638,0.5918664545109638,0.4081335454890362,42,9
"@Donniedoll oh yeah lol, can't upset the duck ","<USER> oh yeah lol, can't upset the duck",1,0,false_negative,0.9561038897501994,0.9561038897501994,0.04389611024980057,40,8
@Lyricist_Juice lOl. Who? Should i? Idk. ,<USER> lOl. Who? Should i? Idk.,0,1,false_positive,0.7141267364174564,0.2858732635825436,0.7141267364174564,31,6
"@Coriantura No, I was referring to MY misspelling of &quot;coincidence&quot;! ","<USER> No, I was referring to MY misspelling of ""coincidence""!",1,0,false_negative,0.6266479904643576,0.6266479904643576,0.37335200953564246,62,10
Still at RR's! Now with J. Fo ,Still at RR's! Now with J. Fo,1,0,false_negative,0.5580839973696426,0.5580839973696426,0.44191600263035735,29,7
@JohannaBD *sigh* they don't make songs like they used to huh? ,<USER> *sigh* they don't make songs like they used to huh?,1,0,false_negative,0.931665954439927,0.931665954439927,0.0683340455600731,58,11
@buryuntime NO not at all  special as in super!!!,<USER> NO not at all special as in super!!!,1,0,false_negative,0.5379259724141355,0.5379259724141355,0.46207402758586447,43,9
@hodapp hehe. @148apps beat u. :p ,<USER> hehe. <USER> beat u. :p,0,1,false_positive,0.9804537647923554,0.019546235207644647,0.9804537647923554,30,6
Lush weather were having isn't it I hope we don't need to be in college all day I want to go to whitby for the day ,Lush weather were having isn't it I hope we don't need to be in college all day I want to go to whitby for the day,1,0,false_negative,0.9661968527636974,0.9661968527636974,0.03380314723630262,114,26
@hermioneg288 aww haha thanks! It really was tough at first but soooo worth it! It would have been SO much fun if you had come! ,<USER> aww haha thanks! It really was tough at first but soooo worth it! It would have been SO much fun if you had come!,0,1,false_positive,0.8568965373425362,0.14310346265746376,0.8568965373425362,120,25
"@Gurlstrange EpiCentre Wheelock Place, 250 units &amp; for tourists only. Starting today ","<USER> EpiCentre Wheelock Place, 250 units & for tourists only. Starting today",0,1,false_positive,0.6052748721463908,0.39472512785360925,0.6052748721463908,78,12
@Andrew_W That's ok  I'm still waiting for Optus coverage here anyway.,<USER> That's ok I'm still waiting for Optus coverage here anyway.,1,0,false_negative,0.62894782189501,0.62894782189501,0.37105217810498997,66,11
@chelsea_playboy Well until I get to Sydney I can only virtual hug you  *twitterhugz* xo,<USER> Well until I get to Sydney I can only virtual hug you *twitterhugz* xo,0,1,false_positive,0.5228961451058126,0.4771038548941874,0.5228961451058126,77,15
@2DaWesternSky huh? Lost me on that one ,<USER> huh? Lost me on that one,1,0,false_negative,0.6975214099598341,0.6975214099598341,0.3024785900401659,31,7
@MyMelange What did you think of the Michelangelo bridge on Via Giulia? I adored those hanging ivy off the bridge &amp; they cut them off!!  ,<USER> What did you think of the Michelangelo bridge on Via Giulia? I adored those hanging ivy off the bridge & they cut them off!!,0,1,false_positive,0.6176278937913359,0.38237210620866413,0.6176278937913359,131,25
"@marqueshouston LOL  I guess i was a lil too old to be believing in magic,huh?","<USER> LOL I guess i was a lil too old to be believing in magic,huh?",0,1,false_positive,0.7619971242186631,0.23800287578133694,0.7619971242186631,68,15
@FashionGuru awww guru imma take u out on a date when u get here im talkin the works u gone even b able to super size!   i know im sweet,<USER> awww guru imma take u out on a date when u get here im talkin the works u gone even b able to super size! i know im sweet,1,0,false_negative,0.5995558111563379,0.5995558111563379,0.4004441888436621,128,30
It's really hard to be so perfect ,It's really hard to be so perfect,1,0,false_negative,0.7868010137075367,0.7868010137075367,0.21319898629246323,33,7
@nik_kee_dee Awww thank you... but im soo jealous.. ,<USER> Awww thank you... but im soo jealous..,1,0,false_negative,0.7835605111072008,0.7835605111072008,0.2164394888927992,45,8
@AlexAllTimeLow I am. ... But only if your here in Australia. ,<USER> I am. ... But only if your here in Australia.,1,0,false_negative,0.5104111054541898,0.5104111054541898,0.4895888945458102,52,11
@ChickenStudios shame you don't have aLife ,<USER> shame you don't have aLife,1,0,false_negative,0.8948351865188457,0.8948351865188457,0.10516481348115421,33,6
I still feel horrible. listening to taylor swift. then im going to bed again ,I still feel horrible. listening to taylor swift. then im going to bed again,1,0,false_negative,0.8249021574585133,0.8249021574585133,0.17509784254148678,76,14
"@Axis24  WELL , i`M ASKING JUS 15 MIN , i THINK THAT IS NOT MUCH! ","<USER> WELL , i`M ASKING JUS 15 MIN , i THINK THAT IS NOT MUCH!",0,1,false_positive,0.6933643399432899,0.30663566005671006,0.6933643399432899,63,15
"@carotweet Hi Caro, I overslept  but I am going 2 the concert tomorrow - may be you'd like to come there too? http://is.gd/wklo","<USER> Hi Caro, I overslept but I am going 2 the concert tomorrow - may be you'd like to come there too? <URL>",0,1,false_positive,0.9080667440433489,0.09193325595665114,0.9080667440433489,110,23
@officialbigp i think so 2!!! i mean they should........its better 4 them and def way better 4 me  LO!!!,<USER> i think so 2!!! i mean they should........its better 4 them and def way better 4 me LO!!!,1,0,false_negative,0.5509202996103855,0.5509202996103855,0.44907970038961453,96,19
@howlieT dose up on drugs ,<USER> dose up on drugs,1,0,false_negative,0.5093332544008611,0.5093332544008611,0.49066674559913886,23,5
"@thisgoeshere i know!  haha it's like 80 degrees here. bleh, i've been failing at writing all week. teehee i need to listen to those. ","<USER> i know! haha it's like 80 degrees here. bleh, i've been failing at writing all week. teehee i need to listen to those.",1,0,false_negative,0.616167306644338,0.616167306644338,0.38383269335566195,125,24
@EmilyMarieox nope  we'll vid call later if you want and you can hear it haha i videoed falling in love  it's amazing! xxxx,<USER> nope we'll vid call later if you want and you can hear it haha i videoed falling in love it's amazing! xxxx,0,1,false_positive,0.9712264930231989,0.028773506976801144,0.9712264930231989,114,23
@shelton_wes Weird! ,<USER> Weird!,0,1,false_positive,0.749132698713874,0.250867301286126,0.749132698713874,13,2
@TheRealMarkel O shit. What u waiting for aint nothin to it but to do it.. ,<USER> O shit. What u waiting for aint nothin to it but to do it..,1,0,false_negative,0.8955163988984933,0.8955163988984933,0.10448360110150665,66,15
@Loony4ever Sweetheart what have you done to warrant such harsh punishment of no comp  i would never do that to bed earlier ok but no comp,<USER> Sweetheart what have you done to warrant such harsh punishment of no comp i would never do that to bed earlier ok but no comp,1,0,false_negative,0.9048196682282468,0.9048196682282468,0.09518033177175321,132,26
Was at rainforest cafe. Found a keychain tha said shane on it  took a pic of it. @sherksgirl i also took a pic of the laura.,Was at rainforest cafe. Found a keychain tha said shane on it took a pic of it. <USER> i also took a pic of the laura.,1,0,false_negative,0.5097605406778652,0.5097605406778652,0.49023945932213475,118,26
@GeneralProfound Yep I've heard of it.  It gets confusing. I forgot about the film when I put it in!,<USER> Yep I've heard of it. It gets confusing. I forgot about the film when I put it in!,1,0,false_negative,0.5910143485919221,0.5910143485919221,0.40898565140807785,89,19
@Milonare @ArcherMishale Morning comrades! This gurl doesn't kiss and tell  or at least doesn't not kiss and tell ,<USER> <USER> Morning comrades! This gurl doesn't kiss and tell or at least doesn't not kiss and tell,0,1,false_positive,0.5036836828506659,0.4963163171493341,0.5036836828506659,101,18
@Madey123 YEAH! A CARD!  okay bye bye and have fuuuuuun! ,<USER> YEAH! A CARD! okay bye bye and have fuuuuuun!,1,0,false_negative,0.6091499387305294,0.6091499387305294,0.39085006126947064,52,10
I'm Ready To Go Home! ,I'm Ready To Go Home!,0,1,false_positive,0.5418323980908584,0.45816760190914163,0.5418323980908584,21,5
"@Lane_Kincaid I dont know if it is &quot;worth it&quot; or not...but Im desperate, so...desperate measures for desperate times! ","<USER> I dont know if it is ""worth it"" or not...but Im desperate, so...desperate measures for desperate times!",1,0,false_negative,0.5656961900490683,0.5656961900490683,0.43430380995093165,110,18
Michael Jackson is a sad existance of a man.. I've already met Alanis so Prince is my last hope.. Keep The Faith.. ,Michael Jackson is a sad existance of a man.. I've already met Alanis so Prince is my last hope.. Keep The Faith..,1,0,false_negative,0.8091075834632921,0.8091075834632921,0.19089241653670785,114,22
"Back from an unsuccessful shopping trip! Could easily spend a grand on a saddle, then there's all the extra bits!!  Will soon be poor!  ","Back from an unsuccessful shopping trip! Could easily spend a grand on a saddle, then there's all the extra bits!! Will soon be poor!",0,1,false_positive,0.6261132241508318,0.3738867758491682,0.6261132241508318,133,24
just saw a yellow truck! omg.  but the back was horrible.,just saw a yellow truck! omg. but the back was horrible.,1,0,false_negative,0.8458966950464724,0.8458966950464724,0.15410330495352767,56,11
@smudge372 did you see my garden this morning?! Looks like monsoon season   http://yfrog.com/5crp7j,<USER> did you see my garden this morning?! Looks like monsoon season <URL>,0,1,false_positive,0.7297619864992038,0.27023801350079624,0.7297619864992038,75,13
@abtony good morning! I guess you wont be getting a weekend in the UAE rite? ,<USER> good morning! I guess you wont be getting a weekend in the UAE rite?,1,0,false_negative,0.6336277667454653,0.6336277667454653,0.3663722332545348,75,15
@vardenrhode favorite thing?? not sure  tough  question - im picky  im not good enough 4 myself  oops ,<USER> favorite thing?? not sure tough question - im picky im not good enough 4 myself oops,1,0,false_negative,0.803092819524937,0.803092819524937,0.19690718047506298,91,17
@auntieflo did you send me a DM or has someone hacked into your twitter?! hope one's toeage is better ,<USER> did you send me a DM or has someone hacked into your twitter?! hope one's toeage is better,1,0,false_negative,0.5743013304316624,0.5743013304316624,0.42569866956833763,97,19
vote for me please  http://bit.ly/lU4Ot,vote for me please <URL>,0,1,false_positive,0.8124213243389039,0.1875786756610961,0.8124213243389039,24,5
i looked all cute too! ,i looked all cute too!,0,1,false_positive,0.8527932198858534,0.14720678011414656,0.8527932198858534,22,5
"Mornin every1! Hope all is well I'm your worlds. I'm not sure why I'm at work at 7:45 this mornin, but I guess Its not all bad ","Mornin every1! Hope all is well I'm your worlds. I'm not sure why I'm at work at 7:45 this mornin, but I guess Its not all bad",1,0,false_negative,0.8934423656226895,0.8934423656226895,0.10655763437731042,126,27
@GeminiTwisted can't do that ,<USER> can't do that,1,0,false_negative,0.9419967790103794,0.9419967790103794,0.058003220989620595,20,4
@annadontsurf  CHEER UP BUTTERCUP! ill bake you a cake full of rainbows and smiles.,<USER> CHEER UP BUTTERCUP! ill bake you a cake full of rainbows and smiles.,0,1,false_positive,0.9155125505977965,0.08448744940220354,0.9155125505977965,75,14
"@scarlettlion I don't. I won't have transport for the Bank holiday weekend, so I prefer today, as I'm off work anyway. ","<USER> I don't. I won't have transport for the Bank holiday weekend, so I prefer today, as I'm off work anyway.",1,0,false_negative,0.7557104625686676,0.7557104625686676,0.24428953743133244,111,21
@luvtheveronicas Hey Ebony! What's wrong with LTV  hope it works soon ,<USER> Hey Ebony! What's wrong with LTV hope it works soon,0,1,false_positive,0.6377341603392587,0.36226583966074133,0.6377341603392587,58,11
In My Arms - Plumb ,In My Arms - Plumb,1,0,false_negative,0.7520804522375767,0.7520804522375767,0.24791954776242328,18,5
@tweenkle77 good getting tired now but not long till bed time ,<USER> good getting tired now but not long till bed time,1,0,false_negative,0.8307867089849102,0.8307867089849102,0.16921329101508975,56,11
@jimeh  I don't know about NADD but I think I have ADD... it explains a lot!,<USER> I don't know about NADD but I think I have ADD... it explains a lot!,1,0,false_negative,0.6199879441594545,0.6199879441594545,0.3800120558405456,75,16
"well shaun seems worried about something  lol,..","well shaun seems worried about something lol,..",1,0,false_negative,0.6220576149254735,0.6220576149254735,0.37794238507452643,47,7
@tarushikha m gud.. missed u on the tweet scene.. too busy to say hi to friends? ,<USER> m gud.. missed u on the tweet scene.. too busy to say hi to friends?,1,0,false_negative,0.6442087001789553,0.6442087001789553,0.35579129982104474,75,16
Twitter should have more layouts ,Twitter should have more layouts,0,1,false_positive,0.5410117144655486,0.45898828553445137,0.5410117144655486,32,5
"@polah08 http://twitpic.com/6nxax - awww.. the next day we step on to those grounds, we'll be Juniors  haha","<USER> <URL> - a<URL> the next day we step on to those grounds, we'll be Juniors haha",0,1,false_positive,0.860891002303636,0.13910899769636398,0.860891002303636,85,17
@elizrn still watching the news but now it is just time to a prayer for all of them ,<USER> still watching the news but now it is just time to a prayer for all of them,0,1,false_positive,0.6795792130497691,0.3204207869502309,0.6795792130497691,82,18
@wendywings  started raining in Mt Eden,<USER> started raining in Mt Eden,0,1,false_positive,0.5841937738907003,0.41580622610929974,0.5841937738907003,33,6
@JosephRanseth how r u man...  where have u been.. oh well u were sleeping i guess  have a great day ahead,<USER> how r u man... where have u been.. oh well u were sleeping i guess have a great day ahead,1,0,false_negative,0.5551315384647941,0.5551315384647941,0.44486846153520593,96,21
@rushme2112 Gags just thinking of ComaCam (LOL). And the repercussions for BB ,<USER> Gags just thinking of ComaCam (LOL). And the repercussions for BB,0,1,false_positive,0.8126081305223701,0.18739186947762987,0.8126081305223701,72,12
@theBrandiCyrus I KNOW!! ,<USER> I KNOW!!,1,0,false_negative,0.740277022922903,0.740277022922903,0.2597229770770971,15,3
Get to see me bestfriends today.  thatmade me super exciited about today. ,Get to see me bestfriends today. thatmade me super exciited about today.,1,0,false_negative,0.5269532581054359,0.5269532581054359,0.473046741894564,72,12
@Widgetty Is it only 6 weeks to M&amp;S? Coo. Will make my mum's year. ,<USER> Is it only 6 weeks to M&S? Coo. Will make my mum's year.,1,0,false_negative,0.5453606874231434,0.5453606874231434,0.4546393125768567,63,14
I officially have a serious problem with my scalp. ,I officially have a serious problem with my scalp.,1,0,false_negative,0.6662361710318109,0.6662361710318109,0.3337638289681891,50,9
@WCRSaenz Oh thats fun  what do you think it's from?,<USER> Oh thats fun what do you think it's from?,0,1,false_positive,0.9079043024620321,0.09209569753796787,0.9079043024620321,48,10
twitter is a lot less interesting since cute people suddenly stopped flirting with me ,twitter is a lot less interesting since cute people suddenly stopped flirting with me,0,1,false_positive,0.6764612603459171,0.32353873965408286,0.6764612603459171,85,14
"@MrSpiffster wutever God says 4 me to do, as of now he hasn't lead me in the gospel way. I will tho wen its time ","<USER> wutever God says 4 me to do, as of now he hasn't lead me in the gospel way. I will tho wen its time",1,0,false_negative,0.8015691261368252,0.8015691261368252,0.1984308738631748,106,25
@jerrymannel Ladies with ant sized brains are harder to understand than the ant with less/no brain ,<USER> Ladies with ant sized brains are harder to understand than the ant with less/no brain,1,0,false_negative,0.6420321986865694,0.6420321986865694,0.3579678013134307,92,16
